age,weight_kg,height_cm,gender,activity_level,bmi,calories_needed
49,69.55573997543014,182.98759636234834,1,1.55,20.772543173117647,2566
40,115.12232193864766,171.43428367361986,0,1.2,39.170957373823555,2258
39,67.71409029605492,177.42319236004195,0,1.375,21.51088457552114,2100
42,104.68192966508435,192.7063670786652,0,1.2,28.188994923945714,2283
39,107.75925371500927,158.30936158494683,1,1.2,42.9973192979403,2457
39,84.68164724226872,165.15751087694784,1,1.2,31.045069725349148,2172
59,77.04442368938209,186.19953307642177,1,1.725,22.222045665133983,2919
23,81.50871026938317,158.94948827530663,1,1.9,32.26158892143495,3436
32,65.8875286055755,158.02644415616444,0,1.55,26.38418490761027,2272
60,112.2573641290191,169.46165595016154,1,1.725,39.09056509156546,3549
54,81.54337597108305,158.6867183388973,1,1.725,32.38228790819764,2781
50,111.77216083192698,178.40313768824814,0,1.9,35.11791071728886,3245
25,57.398543593439186,164.05101003266398,0,1.725,21.327652486813683,2313
61,119.17926897000919,190.8279185279749,1,1.2,32.7278058958593,2600
61,81.02911612105328,186.34000323381028,1,1.2,23.33613369290787,2062
22,53.34815742758738,182.98820824397905,1,1.375,15.932107007448463,2039
56,52.66152937662184,179.67776109538008,1,1.725,16.311909860469576,2357
21,102.2345080237287,189.53862921365854,0,1.375,28.4578470342036,2686
23,96.13248739425765,163.92248246171027,0,1.55,35.77611144862649,2701
62,106.14913906893112,189.9243537105691,1,1.2,29.42762151346419,2405
49,57.37572737669642,186.5796919369621,1,1.55,16.481603458901304,2307
47,52.48996069248838,184.92643305550743,1,1.9,15.348935524951406,2834
64,85.6005502613305,177.45022712299695,1,1.2,27.184630687625646,2194
52,77.13166620379387,164.849766438824,1,1.55,28.382852534347705,2394
57,82.33628556696691,171.94191663967587,0,1.9,27.85016315567304,2724
33,119.41118862091918,186.74282618155206,0,1.55,34.24184578454243,2944
30,117.95249703694691,156.27113937429297,0,1.9,48.30027262171897,3504
59,115.9620772771235,186.28203077055034,1,1.9,33.417507860285745,4201
47,104.86898737373717,164.60282961950267,1,1.2,38.70548207943266,2375
36,74.83889521798233,160.77236802886412,0,1.375,28.953732029021015,1970
34,78.84916511839401,159.6280527272121,0,1.9,30.94415783823255,2978
36,88.47312306032471,156.0900004780326,1,1.9,36.31292177047206,3497
45,108.1374119483388,175.9434594088581,0,1.2,34.93250402144482,2020
43,54.809898276278744,163.73039490774917,1,1.375,20.445624360892843,1954
54,79.70078201194217,194.57727063118526,1,1.725,21.05127323917288,3116
43,55.783236442148805,177.97747023488824,0,1.725,17.610579561709603,2334
40,86.02603106014581,160.51541077424042,0,1.375,33.388462249886665,2109
26,112.92305768043647,182.55050163245463,0,1.55,33.8857082941777,2999
29,104.77394471947565,190.909742660389,1,1.2,28.74730328835073,2534
18,65.9489692280177,184.80717981478458,1,1.375,19.309469068230104,2484
18,118.31935947191548,158.05759444157792,0,1.725,47.36145915995247,3289
64,96.71452786324998,190.8353672477064,1,1.9,26.556692567970178,3609
51,50.72993895781821,186.7571754343986,1,1.725,14.54486671653132,2300
49,67.87894392796537,161.33215600422457,1,1.9,26.079136145124075,2982
42,68.24993099439416,157.07143554931267,0,1.2,27.663542311200803,1606
57,54.847801440010194,177.29242301257233,1,1.9,17.449334689333597,2641
62,117.18785626531503,161.2414324535991,0,1.375,45.07433356160214,2421
18,83.47787062031466,188.38363810381088,0,1.9,23.5225826281499,3211
33,112.70702181603174,169.33338626686694,1,1.55,39.306627897169236,3365
56,72.55508524112399,191.51569778946302,0,1.375,19.781494622748127,1970
22,58.7663499302979,177.62752688564024,1,1.2,18.62551022316154,1917
39,83.20352769343498,162.30689536958673,0,1.375,31.584048573457835,2180
46,57.9769644300022,160.583954694392,0,1.55,22.482840247976284,1949
20,84.02108520842779,178.05889750231015,1,1.2,26.500918503323486,2305
29,114.42080268535854,185.47534447449775,0,1.725,33.26079437875553,3301
43,86.45376992839489,186.26022590968728,0,1.55,24.919750240515363,2443
33,93.15498088265585,166.03029617765125,0,1.2,33.79336162697271,1914
54,60.96469058816658,163.1698703564867,1,1.9,22.898046714076028,2704
39,53.06149381159786,155.6702521796953,1,1.375,21.896172930569765,1779
46,57.75655735258649,182.16796604804676,0,1.2,17.404328827428692,1580
31,91.8972102979056,158.06273033734155,0,1.375,36.7826799799668,2219
45,56.65081892946132,171.83044807063703,0,1.9,19.18695014703997,2461
22,76.3195022958918,179.06728656073184,1,1.2,23.801428556363096,2244
64,88.50643583207092,192.4843577967871,1,1.725,23.88822974060279,3125
47,77.2056959040893,167.47208547823075,0,1.55,27.52735507881962,2303
63,61.4578661025711,164.9908864978608,1,1.2,22.57654938927001,1728
22,69.16539152598746,181.16640617144392,1,1.9,21.073346164650825,3277
29,114.98222729940039,179.76956128214326,1,1.2,35.57938197025856,2757
33,97.31875929104487,168.284391332325,1,1.375,34.36440992143911,2818
43,84.72334870759205,192.12407342039145,0,1.2,22.953004458231636,2087
43,50.890042299082545,188.7944930995853,1,1.725,14.277565697263414,2370
38,119.4690780342629,163.95930183460325,1,1.2,44.440955866127226,2575
56,97.00184544262503,164.56570181738093,0,1.55,35.8180009998578,2498
53,72.18457341414614,175.49201387548322,0,1.2,23.43849266748298,1706
50,111.54880619984867,185.94288406922882,1,1.375,32.26307823000304,3069
47,68.09021342042726,156.76161517553857,1,1.2,27.708003661630062,1827
54,88.08116054279262,182.73340614938826,0,1.725,26.378319796729315,2747
40,94.52495346108776,180.9294358952839,0,1.9,28.8754003236569,3331
27,65.47443600176099,164.25920383651953,0,1.2,24.26679040737752,1679
22,118.48780951604171,182.25412052965396,1,1.2,35.67130179710909,2927
53,102.37343341852983,192.6073276500833,1,1.55,27.5957154255435,3131
51,89.04692578577489,156.87143379887075,0,1.725,36.18521843925139,2646
48,62.64162187227106,167.7860822116825,1,1.9,22.251081619306436,2657
27,53.77007448986183,172.5270686666542,0,1.375,18.064508559282952,1784
36,72.40418827646884,190.9704143569876,1,1.2,19.853245281638642,2261
49,102.7231135139382,193.49045786436628,0,1.9,27.437786326316687,3245
18,68.85319088114176,172.7646098598533,0,1.375,23.068242285466933,2102
22,87.76893543468536,185.00113648568765,1,1.725,25.644370222458218,3562
62,100.95630237115202,176.26644095057932,1,1.725,32.493325751212275,3515
21,57.556060025252506,176.51131738965506,1,1.9,18.47336215177022,3030
33,97.97086112811114,166.12398060265426,1,1.375,35.50031996827107,2783
41,56.43096213970313,163.67824983455517,1,1.725,21.063741181464962,2413
33,117.55908194888976,166.52021383696166,1,1.9,42.39574448697141,4407
19,84.18758910454576,177.25312029028316,0,1.725,26.795403088306067,2954
45,60.547327539691416,156.16620744088357,1,1.725,24.826806081052116,2357
49,73.96685452234826,191.28995777425624,0,1.725,20.214025438935472,2697
44,78.9391514506683,161.25134838199105,0,1.55,30.35887988637833,2267
37,103.07295077535761,163.80354707485546,1,1.375,38.4147583299641,2684
41,102.03966502536265,175.73104705790584,0,1.9,33.04243397362787,3212
29,92.83583537361316,183.40459065349117,0,1.9,27.599120702262027,3306
52,57.41514987909451,158.8291621897759,1,1.375,22.759672724964634,1829
50,60.609856011137154,167.7077879018865,1,1.375,21.549479816220263,2030
50,56.56298444518897,193.74698422297428,1,1.375,15.06823600776748,2102
60,90.4020948301285,165.49371867123781,0,1.375,33.00771529993575,2118
54,111.39969090579828,167.52200580252588,1,1.2,39.69540681756329,2574
29,80.36603585783402,188.45993962472133,1,1.9,22.627389437221975,3620
20,61.25937217704223,157.00857726761822,1,1.2,24.849965210532726,1755
18,89.0629627604277,173.58452675235884,1,1.725,29.55800503236574,3350
50,106.8226551805997,170.1846705780668,0,1.725,36.88268180933446,3114
57,101.9198443059051,167.66347039634604,1,1.9,36.25616370808499,3496
27,111.7015545772515,166.42798376179059,0,1.725,40.327984143864036,3225
60,69.45314680742075,158.65496419441638,1,1.375,27.592089933108817,2217
61,63.57677070874424,167.59303317406597,0,1.2,22.63531499693865,1585
46,111.58715401593571,156.72209610862674,0,1.375,45.43115081652068,2411
30,96.02922189446161,186.23855454577742,0,1.725,27.68625568297891,2940
29,71.76502510052879,170.92911175832046,1,1.2,24.562963873743637,2175
48,101.96436354007564,172.75615329279645,0,1.375,34.16499506714059,2459
63,107.05828691362575,190.74378345800525,1,1.9,29.425205481799775,4007
19,93.04847682387927,181.32219935444883,1,1.375,28.301360398878874,2883
52,98.15188769159406,155.3223641336848,1,1.725,40.6846582266274,3243
40,76.26819331098665,192.7269929184514,1,1.2,20.533281833225104,2157
34,87.70869671401273,164.48577863910845,1,1.9,32.41797983118327,3455
43,86.69114195083135,159.30456739039437,0,1.2,34.160031987172054,1944
25,109.36334537915403,185.72512713523528,1,1.9,31.70519714693164,4371
46,108.79747861975278,175.01909263466874,0,1.2,35.51795680879927,2197
43,108.28763285429302,172.3508226407207,0,1.725,36.4545833484258,3089
27,50.77221299837261,164.98012318730966,0,1.9,18.653608011894374,2528
43,102.46818391282218,176.89885959449273,0,1.55,32.74454595384346,2722
51,103.10734730777034,165.9753842081035,0,1.2,37.42848499619747,2025
58,97.48651759985992,191.0633202114827,0,1.2,26.704836045779796,2030
24,102.93852605240168,163.6081791893277,0,1.375,38.4563376862117,2715
21,108.93792600476961,190.37420601823015,1,1.9,30.05819465943665,4514
62,82.922333787125,177.37621702909428,0,1.55,26.35607531395847,2524
28,85.1435149441913,188.13952535580964,1,1.725,24.054231532655145,3402
46,58.72998398379733,183.5138398344382,0,1.375,17.43902649388771,1845
53,76.97631181331532,182.86780445746993,0,1.55,23.01879564459525,2233
42,95.0355625938249,167.97383230780224,0,1.9,33.6823891030866,3291
38,104.62798433030922,164.35587725888814,0,1.55,38.732665131023175,2655
53,65.20463683838474,163.43544910723153,1,1.2,24.41102181750049,1879
27,59.64760294114648,189.28766628238355,1,1.2,16.64747462623565,1889
54,96.41294031503446,187.8170728103608,1,1.375,27.331608579796786,2786
26,50.131591846743746,172.6229411204923,0,1.9,16.82342713884652,2406
41,62.48608090151309,160.2961845398582,0,1.9,24.318507444033767,2519
52,52.03499662407676,170.29009007909835,0,1.55,17.943897521104763,1910
52,61.68195824984097,179.77373816547646,1,1.375,19.085592847927877,1990
53,62.69234959478537,173.17612617919812,0,1.9,20.904438442772076,2521
35,77.13715163252759,186.2075707393198,1,1.2,22.246870633427232,2166
56,78.16289872805892,194.9049128900554,1,1.55,20.575722045030016,2781
49,111.19837294271665,162.64528353795586,0,1.725,42.035429075292065,2882
41,85.70767987491776,173.38603278638288,0,1.2,28.5096259543463,1874
40,100.63833359286004,172.23935607683288,1,1.375,33.92334354776233,2900
49,57.28961505442012,167.17970130995803,1,1.9,20.497873762535818,2666
54,65.78071288245857,162.92382066881157,1,1.2,24.78160347769206,1835
29,99.20604086850737,157.62768465958638,0,1.725,39.92759257424617,3041
30,53.696277232796966,190.48477268894794,0,1.725,14.798702823277115,2335
40,84.06183635706272,171.79394790745272,0,1.375,28.482830989885297,2230
42,91.95582759640537,174.87582074000196,0,1.2,30.0690512872746,1997
52,92.15019508367368,191.67768192803663,0,1.55,25.081480128202536,2767
58,51.60529678876294,186.0516191006379,0,1.2,14.908274220399447,1564
47,72.54756029604299,160.22005056468737,1,1.725,28.261101393429083,2736
34,94.55434557344078,177.6167987043097,1,1.375,29.971840769400398,2823
37,60.429981530447044,172.69009106078238,1,1.375,20.26364761628388,2122
42,98.67909538296372,186.88844290315052,0,1.55,28.25272018714601,2759
39,102.21476461695721,183.96930190447796,1,1.375,30.201110485831144,2892
30,118.73784333123017,182.61622887644288,0,1.375,35.604952949594654,2767
36,64.68893963994866,168.62179341919588,0,1.375,22.75111178538473,2017
53,107.75914673662807,187.1985492159702,1,1.375,30.750287926332575,3012
29,86.42076038430578,157.09565182379444,0,1.375,35.0178722513822,2285
58,76.14238173009214,161.38499605728668,1,1.725,29.234801237106854,2800
36,58.566373012762455,168.42493091911646,1,1.2,20.64598338115882,1862
29,101.48539245412763,158.07229764277125,0,1.9,40.615518661597875,3375
26,66.5100319400581,164.39977110138767,1,1.375,24.60847716828972,2137
24,75.9995401311132,188.20603931991673,1,1.9,21.455757585427225,3468
45,54.37795588281579,192.93006151160318,1,1.9,14.609086902385073,2805
31,106.09568410736634,167.18409423096762,1,1.725,37.95839180469293,3688
48,103.66119667801503,165.58063215955352,0,1.375,37.80917015229076,2464
36,101.35310810296187,166.19570608985708,1,1.9,36.69420419898052,3652
64,70.96104573443206,166.10876349403375,1,1.375,25.71786523349213,1942
33,62.14360519861701,156.43720728743892,1,1.55,25.39313585226235,2285
22,94.62872851291608,192.07665385324432,0,1.55,25.64920106724664,2744
52,84.73164688792536,163.54792566281313,1,1.55,31.677840464930828,2591
29,62.47767268332491,171.80016296325618,0,1.9,21.16789636654817,2680
42,98.01378897349046,155.38747530963872,1,1.55,40.59337468184136,2882
38,119.37885022749126,189.31820363660228,1,1.725,33.30754641867502,4044
53,102.30537114194264,184.2462937781967,1,1.725,30.13706218077024,3631
40,101.79904706799283,192.87024140694814,0,1.9,27.366122362185113,3494
33,116.52189270514143,186.26461916785595,0,1.375,33.585111371828695,2755
56,64.20554573024316,167.5482604820826,0,1.2,22.87139714590429,1578
62,89.58849754450083,164.91493434913696,0,1.375,32.940658814067454,2168
59,118.57527005237185,182.9086523021317,0,1.375,35.442604033583216,2618
56,61.570587767912215,169.56451100041997,0,1.375,21.41427501928036,1835
31,99.01763716111647,177.64860063010465,1,1.375,31.37537873921941,2823
48,91.00671021803313,155.25029884105882,0,1.2,37.757960325181344,1839
22,91.05353645320949,157.475428067219,1,1.55,36.717341009382096,3090
52,98.83694392640525,176.41471764726606,0,1.375,31.757746704918038,2272
40,115.0731846012979,177.6428658579266,0,1.725,36.46519920287534,3155
46,104.78073578959366,185.05811777837374,0,1.9,30.596035947611327,3359
60,53.9295272391347,160.27861278495848,1,1.9,20.993046283423254,2479
28,109.69096139129978,175.52732335027116,0,1.725,35.60257273898281,3207
35,65.78789309480128,162.77790577726753,0,1.375,24.828761942983725,1963
64,76.38399153154603,158.7278447825078,1,1.2,30.317690167131776,1762
29,82.32129695286675,171.41983176242218,1,1.55,28.014964401512916,2927
26,83.66342005271488,161.5334659235623,1,1.9,32.063475148691026,3532
27,80.46262794787498,163.87127912769273,1,1.55,29.963222919950905,2669
61,115.61473059511052,167.70218319478008,0,1.2,41.10888889732592,2147
34,99.42133053648172,165.37553602972784,1,1.9,36.3527308637259,3705
55,94.18194521696944,158.50365189623787,0,1.55,37.487727172560966,2391
24,53.48894194480591,158.5966497943881,0,1.2,21.265519137434524,1594
63,113.27393311822622,162.72997660936673,1,1.55,42.775476530231636,3292
30,113.65731344058773,157.02236751838157,0,1.375,46.09717848124728,2576
57,104.61491444010716,180.05828078707708,1,1.2,32.26765507526438,2375
59,50.49204426695334,166.49306866035607,0,1.55,18.21506135451202,1795
26,54.00961757543364,166.18983871076284,1,1.375,19.555195833892498,2084
44,65.76565915879428,168.2799317695106,1,1.375,23.223866312318314,2039
19,59.19445857014347,181.51185096838887,1,1.2,17.966814401317517,2061
22,77.91852207926107,189.82535525933963,1,1.725,21.62381234312677,3267
46,114.58361406614527,185.36347730222553,1,1.9,33.34833689744738,4205
54,83.04423039378987,184.10116920900379,1,1.2,24.5017086470943,2094
55,50.93818385025159,174.37564742403396,0,1.375,16.752197729219304,1549
36,69.79219827051334,182.75222227869648,0,1.375,20.896884593196052,1893
25,53.12164358610731,177.11049472134331,0,1.2,16.934910716721127,1648
62,52.54013358294515,163.65002112746114,1,1.725,19.618194738862222,2108
18,69.30038971668866,163.34353470964203,0,1.9,25.973577881812382,2901
39,69.29286370752618,166.85568027501134,1,1.55,24.888946728461345,2466
34,105.09886218211228,191.43210683879252,0,1.2,28.679294006289076,2424
24,118.23842569467783,176.89659361518903,0,1.9,37.78502365893017,3785
42,75.98449657229988,184.35621508007478,1,1.9,22.35678878706831,3219
62,80.0220815202727,168.8623503926619,0,1.375,28.063651860644175,1893
21,109.1352605400215,171.308630826609,0,1.55,37.18832361191358,2939
53,68.76973140668593,160.02262314549006,0,1.2,26.85558132228441,1584
23,60.94672630824136,161.8517983128668,1,1.375,23.265657186682716,2034
48,109.71627363825553,188.09426219304584,0,1.375,31.011298671901695,2521
36,53.255041050804586,178.39354526755528,1,1.725,16.73410350548182,2503
61,93.3789608139591,168.50129863535275,0,1.9,32.88838379515878,3108
56,89.33949932267647,187.11404835982185,0,1.2,25.517065235377757,1859
44,74.2144313251186,164.86079622551932,0,1.2,27.305716567018987,1711
27,72.06326647681513,194.04130794400814,0,1.2,19.139278288510663,2045
43,104.0300408327135,168.79270430984678,1,1.375,36.51332866880324,2842
36,56.049722753378255,168.4924381660491,0,1.725,19.74297698083613,2223
56,66.57490165179698,167.4764762214682,1,1.55,23.735747012737914,2215
20,101.27141122866628,159.8844606369715,1,1.375,39.616339936432226,2788
62,88.3824408608497,159.4454858932805,0,1.55,34.76494404232931,2316
30,58.959174597351044,180.92420138136492,0,1.725,18.01183941728634,2537
45,111.7494929997442,190.00472178232187,1,1.9,30.953999702184305,4389
37,77.54134925945141,186.62082041086694,1,1.2,22.26451120412598,2056
45,107.9507862725521,160.64430376085403,0,1.55,41.830701585374996,2779
25,105.1399110869396,176.82328487168266,0,1.375,33.62704436774469,2569
58,93.70978125302096,159.2236618390656,0,1.55,36.96321248185238,2391
56,84.61367919065651,156.8117857445231,0,1.9,34.40988161988762,2765
18,118.56855882672298,181.25543437539068,0,1.2,36.09004872173363,2279
20,60.147555066587195,176.406093347214,1,1.55,19.32817343140114,2573
30,100.76090092857804,158.28094740845884,0,1.9,40.21932334891552,3200
45,63.38334910253523,156.39756985623953,0,1.375,25.912850047526753,1759
42,73.67841737326438,194.59025653637337,1,1.725,19.457995890114965,3088
50,71.60891203612367,156.20085328596286,0,1.375,29.349470570790555,1748
55,116.29251914171061,172.78113012200637,0,1.2,38.95463664494021,2078
23,117.71493244517926,175.18476098430781,1,1.375,38.35649439379885,3363
61,62.811081096430904,159.6912059120178,0,1.375,24.630558947771874,1740
62,51.542461220825295,161.76247113758865,1,1.375,19.69743188777138,1601
49,100.40056277641791,169.0722002564141,0,1.375,35.123010879167815,2330
62,79.2592953709339,185.4670350485465,0,1.2,23.04181835468139,1837
64,56.218817156129504,175.28329696241067,0,1.9,18.297874180078047,2433
38,97.86278739039298,180.51607498211845,1,1.55,30.03210803360989,3088
33,88.15738697824898,194.406982203627,1,1.725,23.325716427551097,3393
38,118.63617754007743,185.7202174125284,1,1.55,34.395274395185844,3696
28,65.91866471029653,172.37445992564872,1,1.55,22.185159962889724,2592
54,78.27845134285838,172.85767687186194,0,1.725,26.197803542667444,2433
53,87.9782062376796,179.7508830816402,1,1.2,27.229084375701753,2115
52,105.41899919173461,181.61460833675616,1,1.725,31.960777222227435,3567
36,88.4187059704041,175.02843703346684,1,1.2,28.86203342532818,2292
37,92.90301126033644,180.7944489125992,0,1.55,28.422325404168713,2649
35,65.83029361129586,155.94129977656394,0,1.2,27.07094974208068,1556
64,109.28431096619919,172.18491455587377,1,1.9,36.86104299385615,3832
58,80.0041382879333,166.15752304293906,1,1.725,28.97826856120525,2751
31,59.86717392652385,160.16697780972441,0,1.9,23.33688013414637,2496
32,96.49315401537922,158.981860512351,1,1.55,38.17696079798375,3040
48,65.12633172297153,179.1276866245867,1,1.725,20.296968730682035,2661
18,56.82937571675098,175.94402188610448,1,1.55,18.357936139311914,2531
20,110.33908358829906,165.14336467985476,1,1.9,40.45825199241281,4197
33,82.21135851419078,173.83800235090058,0,1.55,27.20460217998079,2504
40,102.44985988870435,174.68929260729632,0,1.725,33.5721222912568,2915
28,70.34112918644486,162.80035921754464,0,1.725,26.53985942136516,2533
29,105.08790944423664,181.08372247526603,1,1.55,32.047482969437915,3448
27,57.835514891507124,186.2367742554436,1,1.725,16.674918686066874,2810
49,74.9181361656397,186.65854163558075,0,1.725,21.502612454393567,2643
33,118.464327258147,179.0987932281382,0,1.55,36.93195292622504,3094
25,105.57928014576042,175.46554330076057,0,1.9,34.2921729732866,3496
55,84.80791512202818,157.4402857202158,1,1.725,34.21406281391017,2916
29,73.78442300933196,166.51325195406423,0,1.725,26.611360626498847,2771
41,111.04949900157335,158.7308578711268,1,1.725,44.07515788703762,3593
45,88.13934313591609,193.55292643513894,1,1.725,23.527204395445004,3461
25,103.08975125083778,160.40320584903043,0,1.55,40.06723782392547,2843
45,102.78753762213148,161.07101639404408,0,1.9,39.619196527626904,3212
53,51.256197499794425,190.5830647332197,1,1.9,14.111649186991448,2624
43,58.83776479548294,192.7571313390583,0,1.2,15.835626760167202,1692
25,96.17405564763196,185.6331615693964,0,1.725,27.909162730187983,3177
45,61.313386790011,155.2161969469068,1,1.725,25.44961574597539,2445
45,67.88453412589233,155.05385083826255,1,1.2,28.236166143579478,1745
54,116.2646567939725,170.12403079149803,1,1.9,40.17134620913202,3929
58,89.21275808624384,160.7358148004357,1,1.375,34.53040355674104,2426
53,102.5510654899543,155.73544568606388,1,1.375,42.28294583768877,2469
44,89.05865171478479,173.5626675761802,0,1.9,29.564019707816787,2965
34,88.67595303479077,192.72247589627887,1,1.725,23.874876400229105,3431
26,56.590633708798855,167.95278299609726,1,1.375,20.06181162356681,1972
50,74.05642348263721,181.44562713714785,1,1.55,22.494156997668014,2609
37,69.77016290805582,181.08941412529762,0,1.55,21.275687841128036,2291
30,77.35098559295292,165.0432041466067,1,1.2,28.396875599915326,2158
45,105.88409317570299,181.01700995295457,1,1.9,32.31409129949558,3899
46,76.03528675418055,163.49335897147566,1,1.9,28.44559059548836,3044
30,81.61877734621778,159.88029654307556,0,1.375,31.93009381146187,2155
63,77.81669733397216,183.0553314223876,1,1.725,23.222449682988326,2852
52,56.53855803827069,159.53763268415668,1,1.9,22.213574112907512,2556
23,80.87505107755486,194.8763687435742,1,1.375,21.295910399378833,2644
35,63.692649113116055,162.33809604600918,0,1.375,24.168428722847082,1870
22,63.0706307041129,178.7656745102583,0,1.9,19.73598971448598,2870
64,56.582527310398646,171.45498285650356,0,1.375,19.24784529476909,1508
42,74.96696818992353,160.05545689622667,0,1.2,29.263682521023686,1776
19,103.02373193525922,156.11375630309652,1,1.2,42.272207780408344,2592
27,69.35091834083772,179.90929129171334,1,1.9,21.42619390018969,3175
47,71.86443713198595,187.27030255156504,0,1.725,20.49161577557727,2542
62,94.98722603706965,188.68062646026976,0,1.2,26.681521162136594,2089
22,63.70885688108432,174.30853892307738,1,1.2,20.968264557536568,2036
50,112.7870551296474,186.09821868729543,1,1.9,32.566780356714,4232
18,86.41333662760881,181.9138853395418,0,1.55,26.11253741538377,2764
35,81.33220582241519,183.97018109996532,0,1.375,24.030769583750825,2369
49,89.04741343504409,174.70396020887256,0,1.2,29.175332185253694,1921
64,61.62240193913368,180.33646960968508,0,1.55,18.948354255687253,1980
28,92.94311970474234,187.2210365430423,1,1.725,26.515996624712496,3655
38,75.41705156438073,170.91536702228092,0,1.55,25.817092198955226,2325
43,112.80304386752333,187.23915603470334,0,1.9,32.175660359675675,3506
42,61.81979446743803,178.68067371156252,1,1.725,19.362988798924157,2605
39,85.49357727058087,161.63604097483145,1,1.725,32.723298983964796,3109
44,91.86788405583125,155.9873662889834,1,1.55,37.75590309207532,2781
30,52.33685212504668,169.5101440159661,1,1.9,18.21445630002657,2692
50,75.45851873292982,176.8678531318536,1,1.2,24.12184192442985,1914
51,101.2844664290583,188.59281408813953,0,1.55,28.47689033584661,2823
58,107.42642552142813,160.09942720560986,0,1.2,41.91134218923867,1995
52,71.92133963720977,187.00825390734317,0,1.55,20.56535532940794,2216
18,105.90152906679259,189.52036184268908,1,1.2,29.484276611858313,2728
38,117.74291139723722,161.02749948003336,0,1.55,45.40824031743938,2963
23,109.98117552525659,189.06377277216876,1,1.725,30.76817360116854,4079
45,58.23507917115276,194.65814271371167,0,1.375,15.368784449326947,1877
34,101.78112324598784,184.0735532419295,0,1.725,30.038929242529857,3127
22,72.37667827083813,186.39078727299952,1,1.2,20.832901567220212,2215
48,119.18911925884535,194.77661070235493,1,1.9,31.416876276924825,4403
22,83.9751288211921,179.21925002103782,0,1.725,26.144561822561165,2781
55,58.57037288512587,167.31545528064999,0,1.375,20.922128731283653,1786
20,100.76298836191735,188.50123336304222,0,1.2,28.357807282772562,2200
40,72.61078388703497,179.57943110046526,0,1.725,22.515829042914277,2626
54,119.79547099571631,178.24781694883825,0,1.55,37.70439357281261,2929
54,118.58477204981654,165.14542222056153,1,1.9,43.480631569809944,4114
27,95.92938126144065,185.25337078331546,1,1.2,27.95241949986393,2497
27,59.08785142662023,158.26669103440386,1,1.725,23.589522688394435,2512
36,98.08026983725203,191.97148283178646,1,1.2,26.613881144181274,2452
34,56.5121340522019,168.0329384308194,0,1.55,20.01487414736146,2033
38,52.055491137167465,160.11098611159963,0,1.375,20.305995411437074,1778
31,107.60709123550403,172.69466132409676,1,1.725,36.08137404901442,3877
26,64.6827063378577,156.69879637026133,0,1.2,26.342492277142256,1802
63,76.53189883533682,182.38504777059865,1,1.2,23.007213690235087,1969
18,118.14201729833212,191.10822041781424,0,1.2,32.34786674893626,2576
62,73.57883513027723,188.49052028554036,0,1.375,20.709703519037237,1960
30,70.75428468983206,160.09477893791524,0,1.2,27.605677310426938,1658
21,114.27455997359426,160.05084548430926,1,1.9,44.610142680776256,4463
18,57.752391172327066,187.53737929297057,1,1.9,16.42079899260608,3196
57,103.17076870802423,191.97017098412465,1,1.2,27.995560245628624,2359
49,119.16458966569418,173.42679319333956,1,1.9,39.620033140133515,4378
51,113.09072075422542,174.95884467655063,0,1.725,36.94495717708394,3070
45,95.61675430944982,167.73048165542903,0,1.9,33.98677914548751,3105
48,71.98425564949125,190.77060473025657,0,1.2,19.779467956358598,1877
25,67.80253868248217,180.79611621169423,0,1.55,20.74281821655533,2474
56,107.34785734100228,166.53006308669475,1,1.725,38.70865553014039,3383
43,111.58753397661867,166.95131484217006,0,1.375,40.03464598787518,2607
51,86.7804438781985,190.6480029225441,0,1.2,23.875767800067248,2013
20,67.10379585505262,155.54536095623286,0,1.375,27.735305978297365,1948
29,57.90602458878215,167.90906290906554,1,1.55,20.53881933257736,2313
18,56.10256274822818,177.17426724865476,1,1.375,17.87233966137138,2304
61,100.33542131476989,160.928698483973,1,1.2,38.742467802880924,2105
22,79.40831094934074,158.6839501679836,0,1.2,31.535516800441442,2004
47,113.37519119945092,187.6110532436224,1,1.55,32.210776122502025,3540
47,101.77699105087346,190.77617554594028,0,1.2,27.964131167471496,2172
34,63.38822925402107,187.9442568319276,0,1.55,17.945290851847044,2287
64,92.96441931709893,190.9515155894939,0,1.55,25.495911410174184,2671
40,80.48538180787115,177.12447884233487,1,1.2,25.654280430605827,2316
32,90.40748115380292,187.49032483961366,1,1.9,25.71855988131432,3784
54,101.6648386336962,170.361705535644,0,1.55,35.02892561689171,2655
38,106.43371167026535,181.65071445916155,0,1.2,32.25558975828925,2345
31,109.0616128484707,194.55342125556658,1,1.9,28.813377634221023,4320
19,67.77824122004174,164.0291089535651,1,1.55,25.191176090754144,2616
28,52.17809199421504,170.59598985164322,1,1.9,17.92877255927071,2829
56,101.75063146153413,174.20189509240342,0,1.725,33.5298308560181,2746
55,57.444060837904225,160.52061948080208,0,1.725,22.293768100820387,2201
51,72.04437120290774,158.24154441860227,0,1.9,28.771269783798118,2540
55,50.2671993887043,188.18891465286498,1,1.55,14.193732441506366,2112
51,97.7168637681134,194.07177491310344,1,1.2,25.94446766932145,2538
35,61.699240802985486,171.18900255318636,1,1.375,21.053683853155974,1923
47,95.86976867841608,158.50599344778612,0,1.2,38.15841285590282,2008
32,119.42198320174872,157.63247042762305,0,1.375,48.06101243916123,2777
44,55.08696101270114,190.65272825441195,1,1.375,15.155238153996212,2008
51,55.39546083660225,173.55256998910718,0,1.55,18.391285290807428,2024
